F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,class
4294.36,4045.13,4263.08,4125.64,4345.13,4633.33,4080,4605.64,4200.51,4210.26,4187.69,4267.69,4594.36,4341.03,0
4296.41,4047.69,4262.56,4128.21,4346.15,4631.28,4076.41,4607.69,4203.08,4212.31,4194.87,4273.85,4597.95,4346.67,0
4306.15,4050.26,4271.79,4137.95,4348.21,4621.54,4074.87,4607.18,4203.59,4222.05,4197.44,4274.87,4608.72,4357.95,0
4313.33,4054.36,4278.97,4137.95,4346.67,4621.03,4073.33,4600,4194.87,4221.03,4195.38,4273.33,4611.28,4358.46,0
4305.13,4055.38,4270.26,4135.38,4343.08,4625.64,4071.79,4593.33,4181.54,4204.1,4189.23,4269.23,4602.56,4348.72,0
4301.54,4053.85,4261.54,4137.95,4343.08,4622.56,4068.21,4588.72,4180,4202.05,4189.74,4270.26,4603.08,4348.72,0
4310.26,4055.38,4263.59,4136.41,4343.59,4613.85,4063.59,4590.26,4190.77,4215.38,4197.95,4276.41,4611.28,4358.46,0
4310.26,4055.9,4267.18,4135.38,4342.56,4616.41,4066.67,4596.41,4195.9,4214.36,4197.95,4275.38,4610.77,4360.51,0
4304.1,4051.28,4266.15,4138.46,4342.56,4626.67,4074.87,4597.95,4187.18,4205.13,4191.79,4269.74,4603.08,4353.85,0
4300.51,4046.67,4261.54,4135.9,4342.56,4624.62,4074.87,4591.28,4178.46,4206.15,4189.23,4268.21,4600,4349.74,0
4298.46,4046.15,4257.95,4131.28,4342.05,4615.38,4069.74,4589.23,4179.49,4206.67,4189.74,4266.67,4602.05,4348.72,0
4296.41,4047.69,4260.51,4133.33,4345.13,4619.49,4068.21,4595.38,4190.77,4205.64,4190.26,4263.59,4603.59,4347.18,0
4294.36,4044.1,4258.97,4136.41,4347.18,4625.13,4067.18,4597.44,4196.92,4208.21,4190.77,4265.64,4602.05,4342.56,0
4288.21,4040,4249.23,4132.82,4344.1,4617.95,4064.1,4592.82,4186.67,4201.03,4183.59,4262.05,4593.85,4335.38,0
4289.23,4045.13,4248.72,4133.85,4345.13,4617.44,4065.13,4595.38,4181.54,4196.92,4179.49,4255.9,4591.28,4339.49,0
4297.95,4054.36,4257.44,4140,4351.79,4626.67,4068.72,4594.87,4184.1,4204.1,4188.21,4261.03,4601.54,4349.74,0
4296.92,4053.33,4257.44,4140.51,4350.77,4627.69,4067.69,4582.05,4174.36,4201.03,4191.79,4263.08,4606.67,4346.15,0
4291.28,4045.13,4248.21,4135.9,4347.18,4624.62,4065.13,4576.92,4169.23,4192.31,4185.13,4254.87,4600.51,4339.49,0
4294.36,4047.69,4248.72,4136.41,4348.21,4625.64,4062.56,4584.62,4183.08,4203.08,4187.69,4254.87,4602.05,4347.18,0
4298.97,4053.33,4253.85,4135.9,4347.69,4625.13,4062.05,4589.23,4188.72,4214.36,4195.38,4264.1,4606.15,4348.72,0
4293.33,4046.15,4250.77,4132.31,4344.1,4625.64,4068.21,4593.33,4187.18,4207.69,4191.79,4264.1,4601.03,4342.05,0
4291.28,4041.54,4255.38,4135.38,4346.15,4626.15,4074.87,4599.49,4193.85,4204.62,4191.79,4262.56,4603.59,4350.26,0
4297.44,4045.64,4262.05,4136.41,4347.18,4620.51,4074.36,4601.54,4194.87,4210.26,4200,4269.23,4608.21,4354.36,0
4296.41,4040.51,4253.33,4124.1,4341.54,4618.46,4075.38,4601.03,4183.59,4204.1,4197.44,4268.72,4598.46,4342.56,0
4293.33,4034.87,4251.28,4121.54,4340,4623.08,4078.46,4599.49,4180,4196.92,4190.77,4261.03,4591.28,4343.08,0
4300,4043.59,4264.1,4134.87,4346.15,4623.59,4076.41,4595.9,4187.18,4201.03,4193.33,4263.59,4595.9,4352.82,0
4303.59,4048.21,4267.69,4135.9,4348.21,4619.49,4073.85,4595.9,4188.72,4207.69,4196.92,4272.82,4597.44,4346.15,0
4298.97,4040.51,4260,4122.56,4345.64,4623.08,4075.9,4601.54,4186.67,4209.74,4196.41,4275.38,4595.9,4341.03,0
4297.44,4038.46,4254.87,4119.49,4344.1,4627.18,4075.9,4602.05,4188.72,4207.69,4194.87,4268.21,4596.41,4348.21,0
4297.44,4041.03,4253.33,4120.51,4344.1,4624.62,4077.44,4599.49,4187.69,4200,4190.26,4262.05,4592.82,4345.13,0
4293.33,4037.44,4250.77,4112.31,4344.62,4625.64,4080,4604.1,4189.74,4197.95,4186.67,4261.03,4589.23,4336.92,0
4291.28,4037.44,4249.74,4109.23,4345.13,4627.18,4078.46,4605.13,4195.38,4205.13,4190.77,4263.08,4591.79,4342.56,0
4296.41,4043.59,4254.36,4116.41,4345.13,4627.18,4077.95,4602.05,4196.92,4213.85,4195.9,4264.62,4596.41,4350.77,0
4300,4043.59,4260,4122.05,4344.62,4629.23,4078.97,4603.08,4192.82,4218.46,4194.87,4266.15,4600.51,4345.64,0
4297.95,4039.49,4259.49,4118.46,4344.1,4626.67,4075.38,4605.64,4194.36,4216.41,4194.36,4267.69,4602.05,4340.51,0
4297.44,4039.49,4258.97,4114.87,4347.18,4624.1,4072.31,4605.13,4200.51,4217.44,4201.03,4269.74,4604.1,4348.21,0
4300,4041.03,4260.51,4117.44,4347.69,4627.18,4077.95,4608.72,4199.49,4221.03,4208.72,4273.85,4608.72,4357.44,0
4300,4037.95,4260.51,4115.9,4343.08,4627.69,4085.64,4612.31,4199.49,4220,4208.72,4275.38,4608.72,4358.97,0
4302.56,4038.46,4264.1,4114.87,4341.54,4625.13,4084.62,4607.18,4201.03,4218.46,4207.18,4274.87,4605.64,4356.92,0
4307.18,4040.51,4264.62,4116.41,4344.62,4626.67,4082.05,4605.64,4196.41,4215.9,4205.13,4275.9,4605.13,4356.92,0
4304.1,4039.49,4263.59,4114.36,4344.62,4624.62,4081.54,4610.26,4196.41,4212.82,4202.56,4278.46,4607.69,4363.08,0
4303.59,4040,4264.62,4112.31,4341.54,4622.05,4080.51,4613.33,4204.62,4221.54,4206.67,4281.54,4611.28,4367.18,0
4309.23,4043.59,4264.62,4115.38,4343.08,4623.59,4078.46,4610.77,4203.08,4231.79,4213.33,4283.08,4614.87,4365.13,0
4308.72,4042.56,4264.1,4116.92,4345.13,4620,4077.44,4604.1,4191.79,4225.64,4210.26,4281.03,4612.82,4362.56,0
4302.56,4037.95,4264.1,4112.31,4339.49,4616.41,4077.95,4602.05,4193.33,4218.97,4204.1,4275.38,4607.18,4364.1,0
4303.59,4036.92,4261.54,4108.72,4336.92,4621.03,4076.92,4605.13,4198.97,4220,4206.67,4275.38,4612.82,4365.64,0
4310.77,4040,4262.56,4110.77,4344.62,4628.72,4077.44,4604.62,4196.41,4221.54,4211.79,4278.46,4620.51,4369.23,0
4308.21,4040,4264.1,4116.41,4350.26,4631.28,4080,4603.08,4196.41,4224.1,4211.79,4278.46,4614.36,4367.18,0
4300.51,4039.49,4262.56,4118.97,4348.21,4628.21,4077.44,4606.15,4202.56,4224.1,4208.72,4276.41,4607.69,4360,0
4303.59,4044.62,4264.1,4121.03,4349.23,4628.21,4077.44,4611.28,4206.15,4223.59,4210.26,4276.92,4613.33,4362.56,0
4306.67,4047.69,4265.13,4123.59,4348.72,4632.82,4084.62,4615.38,4206.15,4227.18,4212.31,4277.95,4616.41,4365.64,0
4300,4042.05,4263.08,4123.08,4344.62,4630.77,4082.56,4615.9,4206.15,4226.15,4212.31,4277.95,4608.72,4358.97,0
4296.41,4036.41,4261.54,4120.51,4343.59,4621.54,4071.28,4604.1,4197.95,4221.03,4209.23,4277.95,4607.18,4355.9,0
4292.31,4032.31,4255.38,4115.9,4338.46,4617.95,4068.72,4595.38,4190.26,4215.9,4202.05,4271.28,4609.23,4351.79,0
4283.59,4027.18,4247.69,4107.18,4334.36,4617.44,4072.31,4598.46,4194.36,4209.74,4194.87,4262.56,4602.05,4346.15,0
4284.1,4028.21,4247.18,4104.1,4340.51,4615.38,4073.33,4600,4195.9,4210.26,4195.38,4261.03,4597.44,4347.69,0
4290.77,4035.38,4249.74,4110.77,4344.62,4616.92,4075.38,4597.44,4193.33,4218.46,4201.54,4267.69,4603.59,4351.28,0
4291.79,4036.41,4253.85,4115.38,4340,4621.03,4076.41,4604.1,4196.41,4220.51,4203.59,4274.36,4608.21,4353.85,0
4295.9,4035.38,4262.56,4113.33,4338.97,4623.59,4075.9,4609.74,4199.49,4220,4204.1,4280.51,4605.64,4362.56,0
4305.13,4040.51,4268.72,4114.87,4343.59,4628.21,4077.95,4610.77,4199.49,4219.49,4208.21,4285.13,4608.21,4370.26,0
4304.62,4038.46,4264.1,4117.44,4344.62,4629.74,4080,4611.79,4201.54,4213.85,4207.18,4282.05,4610.26,4364.1,0
4294.87,4030.26,4253.85,4108.72,4342.56,4624.62,4077.44,4610.26,4198.97,4212.82,4203.08,4276.41,4602.05,4354.36,0
4290.26,4031.79,4251.79,4107.18,4343.08,4621.03,4075.9,4605.64,4195.38,4220,4203.59,4276.92,4597.95,4356.92,0
4295.38,4040,4255.9,4117.95,4346.67,4620,4074.87,4604.1,4200.51,4224.62,4208.72,4275.38,4606.15,4364.1,0
4297.95,4038.97,4253.85,4118.97,4345.64,4620,4072.82,4604.62,4198.46,4220.51,4204.1,4269.23,4606.67,4360,0
4290.77,4031.28,4247.69,4112.82,4338.97,4621.54,4071.28,4606.67,4193.85,4211.28,4196.41,4266.67,4596.92,4350.77,0
4286.67,4034.36,4247.18,4115.9,4339.49,4623.08,4073.33,4610.77,4203.59,4213.33,4202.05,4268.21,4597.95,4354.87,0
4294.87,4041.54,4252.31,4121.03,4346.15,4624.62,4077.95,4607.69,4206.15,4225.13,4207.69,4272.31,4607.69,4364.62,0
4305.13,4044.1,4257.95,4123.59,4347.18,4626.67,4079.49,4601.54,4195.38,4224.1,4204.62,4275.9,4613.33,4369.23,0
4307.69,4047.18,4259.49,4124.1,4345.13,4628.72,4076.92,4604.62,4200,4216.41,4205.64,4274.87,4614.87,4369.23,0
4305.64,4050.26,4255.38,4122.05,4346.67,4629.23,4076.92,4613.33,4211.79,4223.08,4208.21,4274.36,4614.36,4367.18,0
4306.15,4048.72,4260,4125.13,4351.28,4630.77,4081.54,4613.33,4209.74,4229.23,4208.72,4279.49,4617.95,4370.77,0
4305.64,4047.18,4261.54,4126.15,4350.26,4632.82,4081.03,4606.15,4204.1,4225.13,4210.77,4280.51,4620.51,4370.77,0
4298.97,4046.67,4251.28,4120,4345.13,4629.74,4073.85,4605.13,4205.13,4225.64,4207.18,4272.31,4613.33,4362.56,0
4295.9,4043.59,4251.28,4119.49,4341.54,4622.56,4069.74,4610.77,4205.64,4228.21,4202.05,4272.82,4609.23,4363.08,0
4300,4042.05,4263.08,4121.54,4338.97,4622.05,4075.38,4617.44,4210.26,4227.69,4209.74,4281.03,4617.44,4370.77,0
4305.13,4042.05,4266.67,4120,4337.44,4632.31,4082.56,4620.51,4218.97,4231.28,4215.9,4285.13,4622.05,4372.31,0
4302.05,4044.62,4259.49,4120,4341.03,4634.87,4079.49,4618.97,4217.44,4233.85,4211.28,4280.51,4617.95,4363.59,0
4296.92,4046.67,4252.82,4123.59,4345.13,4629.74,4071.79,4615.9,4206.15,4230.26,4207.18,4275.9,4611.79,4356.92,0
4297.95,4047.18,4251.28,4124.1,4345.64,4627.69,4072.31,4611.79,4201.54,4225.13,4207.18,4273.85,4609.23,4358.46,0
4298.46,4051.28,4251.28,4122.56,4347.18,4628.21,4077.44,4612.82,4206.15,4224.1,4207.18,4274.87,4612.82,4364.1,0
4297.44,4054.87,4251.28,4124.1,4350.26,4629.23,4076.92,4618.97,4210.26,4231.79,4208.21,4279.49,4616.41,4363.59,0
4295.9,4051.28,4252.82,4126.15,4347.69,4627.18,4074.87,4617.44,4210.26,4235.38,4208.21,4278.46,4613.33,4356.41,0
4292.31,4048.21,4259.49,4125.64,4343.08,4623.59,4076.41,4611.79,4207.18,4228.72,4209.23,4277.44,4611.79,4354.36,0
4292.31,4047.18,4262.05,4124.1,4341.03,4628.21,4078.97,4615.9,4209.23,4229.23,4212.31,4280.51,4616.92,4360.51,0
4295.38,4046.15,4260.51,4126.15,4343.59,4634.36,4080.51,4623.59,4220,4240,4215.9,4281.03,4623.08,4366.67,0
4297.95,4048.72,4263.59,4127.18,4346.67,4632.31,4078.46,4624.1,4221.03,4241.03,4215.38,4276.92,4624.62,4363.59,0
4293.85,4045.64,4264.1,4124.62,4344.62,4631.79,4076.41,4620.51,4212.31,4234.87,4213.33,4273.85,4621.54,4357.44,0
4287.69,4033.85,4255.38,4121.54,4340.51,4630.26,4076.92,4618.46,4208.72,4230.26,4209.74,4271.79,4615.9,4350.77,0
4283.08,4032.31,4247.69,4120.51,4342.05,4622.05,4074.87,4613.85,4206.15,4224.1,4199.49,4267.18,4607.69,4345.64,0
4278.97,4039.49,4248.72,4122.05,4347.69,4621.54,4072.82,4612.82,4208.72,4221.54,4192.31,4263.08,4602.05,4343.59,0
4275.9,4035.38,4248.72,4122.56,4345.64,4629.74,4075.9,4622.56,4216.92,4220,4195.38,4263.59,4599.49,4341.03,0
4276.92,4026.67,4245.64,4120.51,4340.51,4628.72,4078.46,4623.59,4207.69,4216.41,4195.38,4263.59,4595.9,4340,0
4278.46,4028.21,4247.69,4121.54,4340.51,4622.05,4073.85,4610.77,4196.92,4217.44,4193.85,4262.05,4596.92,4342.56,0
4274.87,4030.26,4250.77,4122.05,4340,4623.59,4070.26,4610.77,4210.77,4223.59,4196.92,4262.56,4603.59,4341.03,0
4273.33,4026.67,4250.77,4117.44,4336.92,4628.72,4074.87,4618.97,4221.03,4229.74,4195.38,4262.05,4602.56,4334.87,0
4272.82,4022.56,4249.23,4116.92,4337.95,4628.21,4082.56,4614.36,4208.72,4227.69,4190.77,4255.9,4592.82,4333.33,0
4271.28,4024.1,4251.79,4122.05,4341.54,4627.69,4085.64,4612.82,4205.64,4221.54,4194.36,4255.9,4594.36,4340,0
4278.97,4032.82,4258.46,4123.59,4344.1,4628.21,4084.1,4618.97,4212.82,4224.1,4201.54,4266.67,4606.15,4346.67,0
4286.15,4036.41,4262.56,4122.56,4345.64,4623.08,4081.54,4614.87,4207.18,4228.21,4208.72,4271.28,4607.69,4347.69,0
4282.56,4031.28,4263.59,4123.08,4342.56,4622.56,4080.51,4611.28,4203.08,4219.49,4206.15,4271.79,4606.67,4347.18,0
4280.51,4027.69,4264.62,4122.05,4337.44,4626.15,4080,4617.95,4209.74,4211.28,4196.92,4278.97,4608.72,4346.15,0
4283.08,4029.74,4264.1,4121.54,4335.9,4623.08,4076.92,4619.49,4210.26,4215.9,4196.41,4280.51,4605.13,4343.59,0
4285.13,4033.85,4261.54,4127.18,4342.05,4623.59,4075.38,4613.85,4205.13,4219.49,4199.49,4272.31,4603.59,4343.59,0
4291.28,4038.97,4262.05,4135.38,4349.23,4628.21,4075.9,4608.21,4203.08,4220,4199.49,4268.21,4613.85,4349.23,0
4297.44,4042.05,4265.64,4137.95,4349.23,4629.74,4075.38,4607.18,4205.64,4223.08,4203.08,4270.26,4620,4351.79,0
4298.46,4042.56,4267.69,4137.44,4345.13,4628.72,4077.95,4615.38,4211.28,4228.21,4210.26,4273.33,4617.95,4351.28,0
4299.49,4042.05,4267.18,4137.95,4343.08,4625.64,4080,4622.05,4213.33,4234.87,4209.74,4278.46,4619.49,4351.79,0
4298.97,4040.51,4265.13,4137.44,4344.62,4621.54,4076.92,4615.9,4208.72,4234.87,4204.1,4278.97,4618.97,4348.21,0
4292.82,4040.51,4261.03,4133.85,4342.05,4620.51,4076.92,4609.23,4203.59,4226.15,4197.95,4272.31,4613.33,4343.08,0
4288.21,4040,4256.92,4130.77,4338.46,4622.56,4078.97,4611.79,4204.62,4220,4195.9,4270.26,4609.74,4344.1,0
4289.74,4032.82,4261.03,4127.69,4338.97,4622.05,4073.85,4615.38,4211.79,4222.05,4198.97,4274.87,4610.77,4351.28,0
4289.23,4027.69,4262.05,4125.13,4336.92,4620.51,4070.77,4608.72,4206.67,4223.08,4197.95,4272.82,4609.74,4353.85,0
4282.05,4025.64,4252.82,4122.56,4332.82,4617.44,4074.87,4600,4186.15,4217.44,4191.79,4262.05,4606.67,4345.13,0
4278.97,4021.54,4250.26,4120.51,4334.36,4616.92,4073.33,4597.44,4180,4206.67,4188.72,4260,4604.62,4342.05,0
4287.18,4023.59,4261.54,4126.67,4340,4616.92,4065.13,4596.41,4191.28,4207.69,4194.36,4273.33,4609.74,4352.31,0
4294.36,4029.74,4265.64,4133.33,4339.49,4613.85,4065.64,4596.92,4194.87,4221.03,4200.51,4282.56,4616.92,4357.95,0
4293.33,4026.67,4262.56,4131.79,4337.95,4616.92,4074.87,4604.62,4198.97,4226.67,4196.92,4280.51,4611.28,4353.33,0
4292.31,4024.62,4266.67,4131.28,4338.97,4618.97,4074.87,4612.31,4209.23,4217.44,4193.33,4278.46,4606.15,4347.69,0
4293.33,4030.26,4266.67,4133.33,4337.44,4615.9,4068.72,4608.21,4204.62,4214.36,4196.92,4276.92,4611.28,4345.13,0
4289.74,4028.21,4263.59,4128.21,4335.38,4615.38,4069.23,4603.08,4196.41,4220.51,4197.95,4272.31,4610.26,4344.1,0
4284.1,4017.95,4261.54,4121.54,4332.82,4614.87,4071.28,4604.1,4196.41,4215.38,4189.74,4270.26,4598.97,4343.08,0
4283.59,4017.95,4253.85,4119.49,4332.82,4613.33,4067.18,4603.08,4194.36,4205.13,4186.67,4270.26,4597.44,4338.97,0
4282.56,4021.03,4247.69,4116.92,4337.95,4617.44,4070.77,4601.54,4191.79,4210.26,4191.79,4268.21,4602.56,4337.44,0
4280,4016.41,4248.72,4110.77,4338.46,4622.56,4078.97,4605.13,4192.31,4215.38,4190.77,4268.21,4597.44,4338.46,0
4279.49,4011.28,4249.74,4109.74,4333.33,4617.44,4075.38,4604.1,4189.23,4205.13,4184.62,4266.67,4588.72,4334.36,0
4284.62,4015.9,4247.69,4114.36,4335.38,4612.31,4066.15,4596.41,4183.08,4200,4183.59,4262.56,4592.31,4335.38,0
4292.31,4025.13,4249.74,4120,4345.13,4615.9,4067.69,4594.87,4187.69,4212.82,4189.23,4263.08,4603.08,4347.18,0
4297.95,4028.72,4253.85,4122.56,4347.69,4618.46,4075.9,4598.97,4192.82,4218.97,4194.36,4269.23,4609.23,4345.64,0
4293.33,4023.59,4252.31,4115.9,4341.54,4620.51,4078.46,4603.08,4196.92,4213.85,4194.36,4268.21,4608.72,4335.9,0
4287.18,4019.49,4247.18,4109.23,4340.51,4627.18,4077.44,4607.69,4202.05,4214.87,4194.87,4265.13,4606.67,4341.03,0
4292.31,4023.08,4253.85,4114.36,4343.08,4627.69,4080.51,4609.74,4202.56,4221.03,4198.46,4270.26,4606.67,4349.74,0
4300,4026.67,4260,4116.92,4342.05,4620,4080.51,4606.67,4197.44,4220.51,4199.49,4273.85,4607.18,4344.1,0
4295.9,4024.1,4253.85,4108.21,4340,4617.44,4075.9,4602.56,4194.87,4217.95,4194.87,4271.28,4607.18,4340.51,0
4290.26,4020,4254.87,4104.62,4338.97,4618.97,4076.41,4602.05,4198.46,4222.56,4196.92,4274.87,4610.26,4348.72,0
4295.38,4021.03,4258.46,4108.72,4335.38,4616.92,4077.95,4601.03,4196.92,4225.13,4203.59,4276.92,4613.85,4353.33,0
4295.9,4022.05,4250.26,4106.67,4333.85,4614.87,4073.33,4597.44,4190.77,4219.49,4202.56,4265.64,4611.79,4343.59,0
4283.08,4015.9,4241.54,4101.54,4330.77,4616.41,4073.85,4599.49,4192.82,4213.85,4192.82,4257.95,4604.62,4335.38,1
4281.03,4011.79,4246.67,4101.54,4328.72,4617.44,4078.46,4607.69,4197.44,4212.82,4191.79,4266.67,4602.56,4342.56,1
4292.82,4017.95,4255.38,4109.74,4336.41,4614.87,4074.36,4604.62,4196.41,4217.44,4202.56,4277.44,4609.74,4353.85,1
4303.08,4028.72,4261.54,4121.03,4347.18,4610.26,4066.15,4594.87,4197.44,4226.67,4208.21,4281.03,4618.97,4360.51,1
4310.26,4038.97,4264.1,4124.62,4347.69,4609.74,4065.13,4600,4209.74,4237.95,4210.77,4283.59,4626.15,4368.72,1
4311.28,4038.97,4261.03,4122.05,4344.62,4614.36,4068.72,4612.82,4215.38,4242.05,4215.38,4286.67,4627.69,4368.21,1
4302.56,4027.69,4259.49,4118.46,4343.59,4616.41,4069.74,4611.79,4205.13,4236.41,4211.28,4282.56,4616.92,4355.9,1
4295.9,4019.49,4258.97,4118.46,4342.56,4616.41,4071.28,4606.67,4200,4228.72,4202.56,4276.92,4609.23,4355.9,1
4300.51,4024.62,4263.08,4122.05,4345.13,4616.41,4074.36,4610.77,4206.15,4228.21,4204.62,4281.54,4617.44,4369.23,1
4309.23,4033.33,4266.67,4123.59,4349.74,4622.05,4081.03,4612.31,4204.1,4229.74,4212.31,4288.21,4624.1,4370.77,1
4311.28,4036.41,4264.62,4121.54,4351.28,4627.69,4085.13,4609.23,4200,4227.18,4209.74,4283.59,4622.05,4366.15,1
4309.74,4037.44,4267.69,4125.13,4352.82,4625.13,4078.97,4607.69,4208.21,4232.31,4210.26,4285.13,4626.67,4372.82,1
4318.46,4041.03,4280.51,4134.87,4356.92,4616.41,4067.69,4604.1,4212.82,4243.59,4222.56,4302.56,4639.49,4382.56,1
4330.77,4046.15,4292.82,4140,4359.49,4612.82,4066.15,4601.03,4206.15,4243.08,4229.23,4310.77,4645.13,4382.56,1
4328.72,4046.67,4289.74,4139.49,4357.44,4620,4070.26,4605.13,4203.08,4235.38,4221.03,4299.49,4638.46,4380,1
4322.05,4043.08,4282.05,4136.92,4352.31,4624.62,4070.77,4604.1,4196.41,4228.72,4212.31,4293.85,4629.23,4378.46,1
4318.46,4038.46,4279.49,4129.23,4346.67,4621.03,4071.79,4601.54,4189.23,4221.54,4211.28,4296.92,4623.59,4374.87,1
4316.41,4036.41,4277.95,4124.1,4344.62,4617.95,4071.28,4602.05,4196.41,4222.56,4211.79,4293.33,4621.54,4375.38,1
4321.54,4040.51,4278.46,4132.31,4348.21,4618.97,4068.21,4602.56,4205.64,4230.77,4214.87,4290.77,4625.64,4381.03,1
4329.23,4048.21,4282.56,4142.05,4353.85,4619.49,4068.21,4602.56,4202.05,4232.82,4218.97,4295.9,4629.74,4380,1
4325.13,4047.69,4280.51,4135.9,4352.82,4621.03,4071.79,4599.49,4189.74,4224.1,4210.26,4292.31,4621.03,4370.26,1
4317.95,4041.03,4271.28,4124.1,4347.69,4621.03,4068.21,4592.82,4186.67,4214.36,4199.49,4282.56,4608.72,4365.64,1
4320,4037.44,4270.26,4121.54,4345.13,4615.38,4061.54,4593.85,4191.28,4212.82,4203.08,4284.62,4610.26,4370.26,1
4322.56,4038.46,4271.79,4122.05,4342.56,4612.31,4060,4596.92,4189.74,4214.87,4205.64,4288.72,4611.79,4370.26,1
4323.08,4044.62,4266.15,4122.05,4341.54,4610.77,4057.44,4592.31,4184.62,4211.79,4197.95,4280,4608.21,4368.21,1
4331.79,4060,4265.64,4129.23,4346.15,4607.18,4053.85,4590.26,4187.69,4211.79,4195.9,4275.38,4609.74,4374.36,1
4343.08,4069.74,4272.82,4138.97,4348.21,4611.28,4056.92,4593.33,4194.36,4214.87,4195.9,4279.49,4608.21,4377.95,1
4347.18,4065.64,4275.38,4137.95,4344.62,4618.46,4066.15,4592.31,4186.15,4205.13,4188.72,4275.9,4599.49,4374.87,1
4353.33,4069.74,4276.41,4135.38,4345.64,4616.41,4067.18,4586.15,4175.9,4198.46,4192.31,4276.92,4604.62,4385.64,1
4367.69,4087.18,4282.56,4143.59,4350.26,4612.31,4060,4584.1,4181.54,4213.85,4205.64,4291.28,4622.05,4403.59,1
4376.92,4100.51,4287.69,4153.33,4350.77,4613.85,4059.49,4592.82,4190.77,4220,4206.67,4296.41,4622.56,4409.23,1
4381.54,4106.15,4291.79,4155.38,4349.74,4614.36,4061.54,4597.95,4187.69,4205.64,4203.08,4290.77,4612.82,4411.28,1
4388.72,4106.15,4294.87,4152.31,4347.69,4614.87,4062.56,4595.9,4187.18,4201.54,4201.03,4293.33,4610.26,4415.9,1
4397.95,4113.33,4294.87,4155.38,4347.18,4614.87,4064.62,4602.56,4198.97,4212.31,4199.49,4299.49,4612.82,4422.05,1
4406.67,4128.21,4296.92,4162.56,4348.72,4607.69,4062.56,4601.03,4192.82,4211.28,4202.05,4296.41,4617.95,4427.69,1
4409.23,4127.69,4297.44,4160.51,4347.18,4604.1,4054.36,4584.62,4175.38,4202.56,4202.05,4295.38,4617.95,4431.28,1
4411.79,4118.97,4295.38,4158.46,4343.59,4604.62,4051.79,4581.03,4181.03,4206.67,4201.03,4299.49,4619.49,4438.97,1
4416.41,4127.69,4298.46,4165.64,4342.56,4600,4052.82,4590.77,4193.33,4214.87,4208.21,4300.51,4627.18,4442.56,1
4418.46,4138.97,4301.03,4169.74,4344.62,4599.49,4050.26,4588.72,4182.56,4213.33,4211.28,4295.9,4630.26,4436.92,1
4418.97,4133.85,4298.46,4168.21,4346.15,4604.1,4049.23,4580,4168.21,4205.64,4207.69,4296.41,4630.77,4441.03,1
4421.03,4129.23,4298.97,4167.18,4344.62,4603.59,4050.26,4577.95,4174.87,4205.13,4210.77,4304.62,4636.41,4451.79,1
4422.05,4131.79,4301.54,4163.59,4345.13,4604.1,4054.87,4580,4183.08,4213.33,4216.92,4305.13,4640,4451.79,1
4422.56,4132.31,4300,4162.56,4348.21,4609.74,4060,4586.67,4182.56,4220,4218.97,4302.56,4642.05,4449.74,1
4424.1,4129.23,4297.95,4165.13,4346.15,4606.15,4060,4592.82,4183.08,4216.92,4215.9,4304.1,4643.08,4447.69,1
4420,4126.67,4298.97,4160.51,4342.56,4601.54,4057.44,4591.28,4183.08,4208.21,4209.23,4303.59,4637.95,4445.64,1
4421.03,4126.67,4297.95,4161.03,4342.56,4602.05,4057.44,4588.72,4184.1,4206.15,4211.28,4302.05,4642.05,4451.79,1
4423.59,4122.05,4293.85,4163.08,4341.03,4601.54,4058.97,4584.1,4181.54,4212.31,4214.87,4299.49,4650.26,4449.74,1
4422.56,4120.51,4292.31,4160,4342.56,4603.08,4055.38,4572.82,4173.33,4214.87,4210.26,4294.87,4646.15,4443.59,1
4423.08,4128.21,4296.41,4165.13,4350.26,4610.26,4052.82,4571.28,4177.44,4213.85,4215.38,4296.92,4648.21,4453.85,1
4426.15,4129.74,4297.95,4172.31,4350.26,4614.36,4054.36,4582.05,4189.23,4216.92,4225.64,4304.1,4658.46,4462.56,1
4425.64,4122.05,4294.36,4167.69,4343.59,4613.85,4054.87,4585.13,4189.23,4218.97,4225.13,4304.1,4657.44,4457.95,1
4426.15,4122.56,4300.51,4168.21,4345.13,4611.28,4054.36,4585.13,4190.26,4216.92,4222.05,4303.59,4655.38,4457.44,1
4431.28,4127.18,4310.26,4174.36,4350.26,4607.69,4052.82,4589.23,4193.85,4220,4227.69,4308.21,4666.67,4466.67,1
4435.9,4121.54,4314.36,4170.26,4349.74,4607.18,4053.33,4586.67,4185.13,4223.08,4234.87,4313.85,4676.41,4475.38,1
4438.97,4118.97,4317.44,4168.72,4347.18,4604.62,4048.21,4578.46,4179.49,4220,4238.97,4318.97,4676.92,4478.46,1
4441.03,4125.13,4317.44,4171.79,4346.67,4601.03,4044.62,4576.41,4183.08,4215.9,4235.9,4315.38,4672.31,4472.31,1
4437.95,4122.05,4311.28,4169.74,4345.64,4607.69,4052.82,4580.51,4181.03,4210.77,4226.15,4306.67,4664.62,4464.62,1
4433.85,4112.82,4310.77,4167.18,4346.67,4618.97,4061.03,4586.67,4184.1,4211.28,4222.05,4306.67,4665.13,4470.26,1
4434.87,4109.74,4315.38,4168.72,4349.23,4620,4065.64,4593.85,4195.9,4220.51,4224.1,4309.23,4667.69,4471.79,1
